DIET,RECIPE_ID
vegetarian,601296
vegan,601296
dairy free,601296
healthy,601296
vegetarian,793848
vegetarian,518270
vegetarian,580840
vegan,580840
dairy free,580840
vegetarian,599774
vegetarian,539386
healthy,539386
vegetarian,602397
dairy free,222048
healthy,222048
vegetarian,47595
vegan,47595
dairy free,47595
vegetarian,216041
dairy free,599473
dairy free,10019
healthy,10019
vegetarian,493557
dairy free,493557
dairy free,491278
vegetarian,793161
dairy free,539421
dairy free,496460
dairy free,383269
healthy,383269
vegetarian,617622
dairy free,608799
vegetarian,500230
vegan,500230
dairy free,500230
vegetarian,508094
healthy,628872
vegetarian,612406
vegan,612406
dairy free,612406
healthy,612406
dairy free,543945
vegetarian,622275
vegetarian,605841
vegetarian,38775
vegetarian,206636
vegan,206636
dairy free,206636
vegetarian,486675
healthy,486675
vegetarian,204940
vegetarian,749810
dairy free,593066
vegetarian,105845
dairy free,82265
vegetarian,537257
vegetarian,248710
vegan,248710
dairy free,248710
dairy free,699108
vegetarian,63529
vegetarian,637761
vegetarian,517595
vegetarian,20083
dairy free,493690
vegetarian,553535
vegan,553535
dairy free,553535
healthy,553535
dairy free,493901
vegetarian,407641
vegetarian,698314
dairy free,698314
dairy free,11513
dairy free,721501
dairy free,4841
healthy,4841
dairy free,497606
vegetarian,595864
vegetarian,562639
healthy,562639
vegetarian,598598
vegan,598598
dairy free,598598
vegetarian,445390
vegetarian,529956
healthy,529956
vegetarian,426595
dairy free,615247
vegetarian,759649
vegetarian,693367
dairy free,40605
vegetarian,616133
vegan,616133
dairy free,616133
healthy,616133
dairy free,695410
healthy,695410
vegetarian,517490
dairy free,15688
vegetarian,694972
vegan,694972
dairy free,694972
healthy,694972
dairy free,19954
dairy free,612457
vegetarian,575033
vegetarian,605318
vegetarian,620133
vegetarian,488545
dairy free,471501
vegetarian,666456
vegetarian,571506
dairy free,247037
dairy free,500699
vegetarian,203686
vegan,203686
dairy free,203686
vegetarian,578983
vegan,578983
dairy free,578983
vegetarian,40898
vegetarian,104458
dairy free,503686
healthy,503686
dairy free,584356
vegetarian,516419
vegetarian,41998
vegan,41998
dairy free,41998
dairy free,324609
vegetarian,203822
vegan,203822
dairy free,203822
dairy free,216160
vegetarian,55399
vegetarian,795668
vegetarian,758463
vegan,758463
dairy free,758463
vegetarian,576676
vegan,576676
dairy free,576676
dairy free,549482
healthy,549482
vegetarian,619142
dairy free,619142
vegetarian,771588
vegetarian,527770
vegetarian,444216
dairy free,447896
vegetarian,580762
vegan,580762
dairy free,580762
healthy,580762
vegetarian,47100
vegan,47100
dairy free,47100
dairy free,612885
vegetarian,473981
vegan,473981
dairy free,473981
vegetarian,143106
dairy free,143106
vegetarian,12482
vegan,12482
dairy free,12482
dairy free,734252
vegetarian,496528
vegan,496528
dairy free,496528
dairy free,4911
vegetarian,517942
vegetarian,393081
dairy free,563752
healthy,563752
dairy free,594212
dairy free,247305
vegetarian,572838
vegetarian,220120
dairy free,793828
vegetarian,743016
vegetarian,206541
vegan,206541
dairy free,206541
vegetarian,223337
vegan,223337
dairy free,223337
vegetarian,794384
dairy free,794384
dairy free,177692
vegetarian,481824
dairy free,481824
vegetarian,489343
vegetarian,513018
vegetarian,474197
vegetarian,543931
dairy free,244586
vegetarian,493798
vegetarian,623241
vegetarian,622672
vegetarian,521579
dairy free,521579
vegetarian,610827
vegan,610827
dairy free,610827
dairy free,758651
dairy free,696390
vegetarian,203423
vegan,203423
dairy free,203423
dairy free,39317
healthy,39317
dairy free,501052
dairy free,146523
vegetarian,563899
vegetarian,33738
healthy,33738
dairy free,606380
dairy free,572601
vegetarian,203910
vegan,203910
dairy free,203910
vegetarian,452059
vegan,452059
dairy free,452059
vegetarian,22313
vegan,22313
dairy free,22313
vegetarian,572011
vegetarian,80421
vegetarian,567881
vegan,567881
dairy free,567881
vegetarian,623266
dairy free,35948
vegetarian,765203
vegan,765203
dairy free,765203
dairy free,128961
vegetarian,64100
vegetarian,624041
vegetarian,80389
dairy free,675641
vegetarian,549508
dairy free,549508
healthy,8086
dairy free,611886
vegetarian,601358
vegetarian,615484
vegan,615484
dairy free,615484
vegetarian,589028
vegetarian,80099
vegan,80099
dairy free,80099
vegetarian,622038
dairy free,517264
vegetarian,665992
vegan,665992
dairy free,665992
healthy,665992
vegetarian,540431
dairy free,540431
dairy free,363062
vegetarian,408696
dairy free,626324
healthy,501815
dairy free,716268
healthy,716268
dairy free,463450
ketogenic,463450
dairy free,212511
healthy,212511
vegetarian,528342
dairy free,492847
healthy,492847
vegetarian,245098
dairy free,553932
vegetarian,589860
dairy free,570732
dairy free,537511
vegetarian,507251
vegetarian,621678
vegan,621678
dairy free,621678
vegetarian,621649
dairy free,536308
dairy free,474440
vegetarian,474807
vegan,474807
dairy free,474807
vegetarian,775229
vegan,775229
dairy free,775229
vegetarian,53172
vegan,53172
dairy free,53172
vegetarian,46051
vegan,46051
dairy free,46051
vegetarian,701947
vegan,701947
dairy free,701947
dairy free,100004
vegetarian,23410
vegan,23410
dairy free,23410
healthy,23410
vegetarian,249165
dairy free,249165
dairy free,510543
healthy,510543
vegetarian,197828
dairy free,628527
vegetarian,540232
vegan,540232
dairy free,540232
vegetarian,668358
vegan,668358
dairy free,668358
dairy free,512699
vegetarian,768060
dairy free,596562
dairy free,497109
vegetarian,562482
dairy free,473145
ketogenic,473145
dairy free,103740
dairy free,43677
dairy free,672098
dairy free,483604
vegetarian,218881
dairy free,480763
dairy free,631094
vegetarian,504460
vegetarian,18122
vegan,18122
dairy free,18122
dairy free,218016
vegetarian,597911
vegetarian,756190
dairy free,756190
dairy free,783735
dairy free,37093
vegetarian,251273
dairy free,530130
healthy,573354
vegetarian,543361
vegetarian,583401
vegan,583401
dairy free,583401
vegetarian,697522
vegan,697522
dairy free,697522
dairy free,696617
vegetarian,698927
vegan,698927
dairy free,698927
vegetarian,612312
dairy free,573396
dairy free,201671
vegetarian,11919
vegan,11919
dairy free,11919
vegetarian,541600
dairy free,541600
vegetarian,798211
vegetarian,198336
vegetarian,720966
vegetarian,107722
dairy free,567863
dairy free,510645
ketogenic,552897
vegetarian,541636
vegan,541636
dairy free,541636
vegetarian,507731
vegetarian,538916
vegetarian,542627
vegetarian,516121
healthy,748923
vegetarian,732600
vegetarian,628838
dairy free,580604
vegetarian,496229
vegan,496229
dairy free,496229
vegetarian,627786
vegan,627786
dairy free,627786
vegetarian,555737
dairy free,247468
dairy free,770866
dairy free,8317
vegetarian,212950
vegetarian,11996
vegan,11996
dairy free,11996
vegetarian,812541
vegetarian,517430
vegetarian,224652
vegetarian,683645
dairy free,509236
dairy free,618091
vegetarian,481827
vegetarian,36681
vegan,36681
dairy free,36681
vegetarian,704324
vegan,704324
dairy free,704324
vegetarian,287636
dairy free,621138
vegetarian,490859
vegetarian,550001
vegetarian,759263
healthy,759263
vegetarian,260822
vegetarian,137536
vegan,137536
dairy free,137536
vegetarian,566456
dairy free,566456
dairy free,708877
vegetarian,492710
dairy free,672728
vegetarian,543735
vegetarian,570376
vegetarian,501372
vegan,501372
dairy free,501372
vegetarian,628643
vegetarian,581999
vegan,581999
dairy free,581999
vegetarian,476630
vegetarian,548998
vegetarian,721300
dairy free,474216
vegetarian,567426
vegetarian,812437
dairy free,812437
vegetarian,499535
vegan,499535
dairy free,499535
healthy,499535
vegetarian,616491
vegetarian,320808
vegetarian,134815
vegetarian,38805
vegetarian,53307
vegan,53307
dairy free,53307
vegetarian,570644
vegan,570644
dairy free,570644
healthy,570644
vegetarian,490547
vegan,490547
dairy free,490547
vegetarian,139417
dairy free,603422
vegetarian,538379
ketogenic,538379
vegetarian,607184
vegetarian,540612
vegetarian,548692
vegan,548692
dairy free,548692
vegetarian,486866
vegan,486866
dairy free,486866
dairy free,465229
vegetarian,77502
vegetarian,555592
dairy free,246381
dairy free,481274
vegetarian,478520
vegetarian,268680
dairy free,268680
vegetarian,63666
vegetarian,537786
dairy free,537786
dairy free,248368
vegetarian,603403
dairy free,549974
vegetarian,621519
vegan,621519
dairy free,621519
vegetarian,108570
vegan,108570
dairy free,108570
dairy free,507847
vegetarian,510503
vegetarian,207641
dairy free,581597
vegetarian,773805
vegan,773805
dairy free,773805
vegetarian,246881
vegetarian,809941
dairy free,809941
dairy free,178816
dairy free,478972
healthy,478972
vegetarian,79608
vegan,79608
dairy free,79608
vegetarian,508248
vegan,508248
dairy free,508248
dairy free,525978
healthy,525978
vegetarian,494543
vegetarian,695282
vegan,695282
dairy free,695282
dairy free,88754
dairy free,17841
healthy,17841
vegetarian,800387
vegan,800387
dairy free,800387
healthy,800387
dairy free,514894
vegetarian,747782
vegetarian,250916
vegetarian,70251
vegetarian,552282
dairy free,628168
dairy free,626563
vegetarian,520373
vegan,520373
dairy free,520373
vegetarian,534958
vegetarian,688530
dairy free,521335
vegetarian,604578
vegetarian,494158
vegetarian,624639
vegan,624639
dairy free,624639
vegetarian,611715
vegan,611715
dairy free,611715
vegetarian,31515
vegan,31515
dairy free,31515
vegetarian,715550
vegetarian,511942
vegetarian,497314
vegan,497314
dairy free,497314
vegetarian,560613
vegan,560613
dairy free,560613
vegetarian,550939
vegetarian,604653
dairy free,604653
dairy free,580794
dairy free,536774
vegetarian,47729
vegan,47729
dairy free,47729
dairy free,249202
vegetarian,587443
vegetarian,697329
vegan,697329
dairy free,697329
dairy free,26453
healthy,26453
vegetarian,690719
dairy free,30861
vegetarian,565694
vegetarian,140493
dairy free,140493
vegetarian,696719
vegetarian,598398
vegan,598398
dairy free,598398
vegetarian,64506
dairy free,64506
dairy free,37385
dairy free,23173
vegetarian,519558
vegetarian,60272
vegetarian,721574
vegan,721574
dairy free,721574
dairy free,523272
dairy free,224890
vegetarian,24554
vegetarian,588122
vegetarian,444418
vegetarian,667862
vegan,667862
dairy free,667862
vegetarian,666721
healthy,666721
vegetarian,609849
vegan,609849
dairy free,609849
vegetarian,459121
vegetarian,759739
vegan,759739
dairy free,759739
vegetarian,759825
vegan,759825
dairy free,759825
vegetarian,494493
vegan,494493
dairy free,494493
vegetarian,588438
vegan,588438
dairy free,588438
dairy free,728692
healthy,521753
vegetarian,632593
vegetarian,520086
vegetarian,578161
vegan,578161
dairy free,578161
vegetarian,21368
vegan,21368
dairy free,21368
vegetarian,536674
vegan,536674
dairy free,536674
vegetarian,739125
vegan,739125
dairy free,739125
vegetarian,531371
vegetarian,602568
vegan,602568
dairy free,602568
dairy free,513991
vegetarian,578490
dairy free,305834
vegetarian,63429
dairy free,95011
dairy free,72044
dairy free,94925
dairy free,601775
vegetarian,195237
vegan,195237
dairy free,195237
vegetarian,606899
dairy free,606899
dairy free,481808
healthy,523104
dairy free,599084
healthy,599084
dairy free,610615
vegetarian,616563
vegan,616563
dairy free,616563
healthy,616563
vegetarian,34120
vegan,34120
dairy free,34120
healthy,34120
vegetarian,694537
vegetarian,621597
dairy free,621597
vegetarian,547671
vegetarian,472520
vegetarian,101827
vegetarian,590940
vegetarian,581985
vegetarian,579859
vegetarian,597046
dairy free,272931
vegetarian,507332
vegetarian,519930
dairy free,517940
vegetarian,616488
vegetarian,516978
dairy free,134822
vegetarian,496934
dairy free,696235
vegetarian,508085
dairy free,396567
vegetarian,615412
dairy free,87162
healthy,87162
vegetarian,24314
dairy free,24314
vegetarian,801031
vegetarian,83235
vegetarian,49432
dairy free,602469
dairy free,687874
vegetarian,609035
vegan,609035
dairy free,609035
dairy free,490323
vegetarian,520652
vegan,520652
dairy free,520652
vegetarian,559237
dairy free,559237
vegetarian,773043
vegetarian,565658
vegetarian,723786
vegan,723786
dairy free,723786
healthy,723786
vegetarian,508032
vegetarian,224551
vegetarian,60351
vegetarian,491522
dairy free,105828
vegetarian,809332
vegan,809332
dairy free,809332
vegetarian,512942
dairy free,512942
dairy free,486773
healthy,486773
vegetarian,620987
dairy free,613312
vegetarian,824349
dairy free,824349
dairy free,527334
vegetarian,484984
dairy free,509603
dairy free,624520
vegetarian,691413
vegetarian,534984
vegetarian,622373
vegetarian,81225
dairy free,81225
vegetarian,446531
dairy free,574053
vegetarian,603505
vegetarian,503373
vegetarian,603839
dairy free,598843
dairy free,585175
vegetarian,471719
vegan,471719
dairy free,471719
vegetarian,525880
vegan,525880
dairy free,525880
vegetarian,537915
vegan,537915
dairy free,537915
vegetarian,538019
vegan,538019
dairy free,538019
healthy,538019
vegetarian,762405
vegan,762405
dairy free,762405
healthy,762405
vegetarian,443462
vegan,443462
dairy free,443462
vegetarian,668229
healthy,668229
dairy free,480980
dairy free,53591
vegetarian,111995
vegetarian,758060
vegan,758060
dairy free,758060
healthy,758060
dairy free,276367
vegetarian,65303
vegetarian,625977
vegetarian,524104
dairy free,524104
vegetarian,446634
dairy free,582430
vegetarian,672175
dairy free,617093
healthy,617093
dairy free,134183
dairy free,592852
healthy,592852
vegetarian,591994
vegan,591994
dairy free,591994
vegetarian,215332
vegan,215332
dairy free,215332
vegetarian,487846
vegan,487846
dairy free,487846
vegetarian,506904
vegetarian,525314
dairy free,525314
vegetarian,516328
vegetarian,600276
vegan,600276
dairy free,600276
healthy,600276
vegetarian,463568
vegetarian,439229
vegetarian,496359
vegetarian,536168
vegan,536168
dairy free,536168
vegetarian,552528
dairy free,552528
dairy free,144886
vegetarian,481897
vegetarian,629735
vegan,629735
dairy free,629735
vegetarian,619436
vegetarian,554003
vegan,554003
dairy free,554003
dairy free,479239
vegetarian,738341
dairy free,825225
vegetarian,250558
vegetarian,622365
vegetarian,573463
dairy free,573463
vegetarian,80811
vegan,80811
dairy free,80811
vegetarian,575207
vegetarian,585776
healthy,824772
vegetarian,181315
vegan,181315
dairy free,181315
vegetarian,21243
vegan,21243
dairy free,21243
vegetarian,419981
dairy free,419981
dairy free,570366
vegetarian,15491
vegan,15491
dairy free,15491
healthy,15491
ketogenic,476785
vegetarian,200272
vegan,200272
dairy free,200272
vegetarian,3975
vegetarian,555938
vegetarian,480491
vegan,480491
dairy free,480491
vegetarian,619906
dairy free,567561
vegetarian,507075
vegan,507075
dairy free,507075
vegetarian,203995
vegan,203995
dairy free,203995
vegetarian,78335
vegetarian,473128
vegan,473128
dairy free,473128
dairy free,565081
vegetarian,197774
dairy free,792400
vegetarian,508594
dairy free,719596
dairy free,587961
healthy,812083
vegetarian,530456
vegetarian,180317
vegan,180317
dairy free,180317
healthy,180317
vegetarian,626266
vegan,626266
dairy free,626266
healthy,626266
vegetarian,473809
healthy,479264
vegetarian,558793
dairy free,34127
vegetarian,525694
dairy free,525694
vegetarian,542500
vegetarian,22927
dairy free,553865
vegetarian,697475
healthy,697475
vegetarian,560997
vegetarian,572691
vegetarian,810837
vegan,810837
dairy free,810837
vegetarian,134894
vegetarian,566321
vegetarian,627257
healthy,627257
vegetarian,513447
vegetarian,91793
vegetarian,12520
vegetarian,77314
vegan,77314
dairy free,77314
vegetarian,564154
healthy,291682
vegetarian,201916
dairy free,201916
vegetarian,245196
vegan,245196
dairy free,245196
dairy free,523333
dairy free,799202
vegetarian,628732
vegetarian,214819
vegetarian,757901
vegan,757901
dairy free,757901
vegetarian,573403
vegetarian,556091
dairy free,202367
healthy,202367
vegetarian,118843
vegan,118843
dairy free,118843
dairy free,671485
ketogenic,671485
vegetarian,722397
vegan,722397
dairy free,722397
dairy free,555383
vegetarian,443239
vegetarian,608348
dairy free,738138
dairy free,484839
healthy,484839
dairy free,222313
vegetarian,518805
vegetarian,573918
vegetarian,772834
dairy free,772834
